text,label,document_index
propos function make faster use rebas tabl approach allow avoid convers via local timestamp exampl time zone time point differ gregorian calendar calendar julian gregorian sinc chang time interv differ microsecond calendar local timestamp time interv local local microsecond time interv gregorian gregorian way rebas input micro follow step look tabl find time interv micro take differ calendar time interv add differ input micro result rebas microsecond local timestamp detail implement tabl store json file resourc diff switch time point store second exampl json file generat test rebasedatetimesuit generat generat test default switch time point order old timestamp condit check test valid rebas record json file rebasedatetimesuit also size switch diff array check test hash map store switch time point diff microsecond avoid convers microsecond second runtim move code relat microsecond rebas separ object test relat rebas move rebasedatetimesuit reason place rebas via local timestamp separ method requir zone first paramet assum caller zone alreadi allow unnecessari retriev default time zone method mark use rebasedatetimesuit refer implement modifi method look rebas tabl first hash map dont contain rebas info given time zone method back implement via local timestamp allow support time zone specifi zone like make timestamp rebas faster save timestamp parquet file faster load timestamp parquet file faster load timestamp vector reader faster ad test valid rebas record json file rebasedatetimesuit test valid json file resourc check per time zone record number switch point equal number diff calendar number differ assumpt made point order old timestamp requir search function ad test optim micro rebas gregorian julian rebasedatetimesuit iter timestamp step check function return result one check perform time zone ad test optim micro rebas julian gregorian rebasedatetimesuit similar check test rebas calendar julian gregorian gregorian calendar time zone set explicit,code/design_debt,442
null check ugli thought make class instead make output stream might chang think someth like make function basic except write call switch thing anoth benefit switch happen old collect wherea couldnt,code/design_debt,443
dont like maven use realli argument difficult reason one use maven better convent maven keep correct becom increas difficult time meet way first continu schedul sever version face issu respect well btw time fix thing,code/design_debt,444
comment doesnt seem fit case perhap result refactor somewher along way move actual case,documentation_debt,445
look like your remov also configur backpressur patch also touch backpressur let address patch file issu remov todo,requirement_debt,446
provid test data say appli patch mani duplic found respect make api possibl,code/design_debt,447
nit sinc mayb could drop,code/design_debt,450
unnecessari,code/design_debt,451
switch consid long like two high bit bit combin valu like combin hashcod differ multipl factor doubl get long byte treat sinc chang valu also chanc constant combin worth though previous hashcod helper function pretti much describ effect java anyway ill rebas look that good idea unfortun dont time,code/design_debt,453
get declar constant though doesnt byte array couldnt find good place dont know reus much need,code/design_debt,454
test pleas,test_debt,455
feel slight pass set topic load cant think good way avoid perhap could pass let call might though sinc chang order mayb look followup besid name seem mayb someth like,code/design_debt,456
use option becom look cleaner,code/design_debt,457
instead use variabl,code/design_debt,459
may hard java user ask user input requir order easier java user faster comput set oper,code/design_debt,460
yeah lot code framework redund purpos small increas option complex larg complex framework code,code/design_debt,461
use librari general bad idea possibl pleas use sinc your alreadi return result,code/design_debt,462
got make lot sens wonder point would string byte memori segment stream buffer basic logic serial would increas state size would two byte might save cpu resourc ever experi someth,requirement_debt,463
reason catch throwabl instead specif except,code/design_debt,466
avoid seem like make code error develop method potenti support updat get error tri updat model futur wherea keep forc develop think support updat insert,code/design_debt,469
nit,code/design_debt,471
drop class name first read assum set test also class subclass object,code/design_debt,472
would better use object rather around string,code/design_debt,473
would nice allow stage complet verifi close also empti like test,test_debt,474
avoid new modifi messag comput howev messag see creat base level instead keep check,code/design_debt,475
actual somewhat sinc two array might part parent exampl data equal even though differ without parent suggest equal method add lot complex think,code/design_debt,476
share fine parent make remov redund save lot,code/design_debt,477
fix incorrect javadoc,documentation_debt,478
tri break new test method multipl method actual made harder read,code/design_debt,479
could put comment place like class messag format ad timestamp timestamp type use relat inner messag would use document format bit detail inner messag exampl timestamp type set inner messag,documentation_debt,481
minor test coverag line unit test,test_debt,482
reduc redund,code/design_debt,483
good catch add unit test queue input stream could,test_debt,484
type seem need sourc option also give default valu otherwis mayb make actual,code/design_debt,485
stream state open would,documentation_debt,486
dont see probabl requir intern entri oper alway need see caus code,code/design_debt,487
thank much better solut work fine,code/design_debt,489
sure make sens ive got chang almost done need clean unit test,test_debt,490
would prefer general easier work,code/design_debt,491
actual happi drop though updat document suggest peopl use would one abl put line process use verifi good,documentation_debt,493
name need name use instead pass separ,code/design_debt,494
unnecessari end line,code/design_debt,495
let pass map much,code/design_debt,497
check null use without similar check,code/design_debt,498
line comment like,code/design_debt,499
remov alway true alway thrown handl depend config,code/design_debt,500
dont think realli need multipl worker process would lead confus state new list old way tell unless way make worker perform,code/design_debt,501
test case unit test case also need integr test ensur work expect,test_debt,503
call effect clone properti alreadi clone insid dont need,code/design_debt,504
okay catch ignor throwabl never ignor lead situat catch ignor log warn throwabl log warn,code/design_debt,505
nest class within driver use well complex enough class nest class lock function within,code/design_debt,506
consist zookeep replac zookeep match name,code/design_debt,507
wont help still need separ jvm jvm load class parent first class alreadi wont load need least one separ process dont like tri mani time separ jvm mayb tri like test may fail everi time sometim test fail also sure realli need test may get static find class initi subclass static initi prevent similar futur,test_debt,509
abl singl run even think unnecessari think affect packag right unnecessari that default,code/design_debt,510
possibl tri suggest make clear take tabl metadata method signatur becom anoth method need previous method signatur make consist chang use properti string also renam sinc need touch mani file anyway still keep old method signatur todo chang later much,code/design_debt,511
work could remov unus paramet constructor could remov unus paramet introduc reus process creat relat test chang trivial rework code cleanup without test coverag,code/design_debt,512
suggest pleas chang pleas chang titl fix format sql avoid origin sql doc actual two statement avoid thank,documentation_debt,513
actual want seem error sinc normal thing add current time caus valu,code/design_debt,514
also correct would good includ test case case happen actual oper null valu store enum nullabl result schema correct oper like work correct,test_debt,515
nit except duplic field mode test titl origin one,code/design_debt,516
see comment issu abl declar flaki test unless there data would test inform far prevent,test_debt,517
remov howev remov caus failur build remov also remov page doesnt make sens code chang happen page quick becom addit cleanup thing,code/design_debt,518
realli great unit test mani method method alreadi pretti unit test wherea seem lot branch would help help regress test get back code,test_debt,519
nit use api use,code/design_debt,520
check seem comment isnt come problem check isnt come patch anyway build seem clean,documentation_debt,521
get bit confus seem caus differ,code/design_debt,522
except messag look bit confus say given type support support type,code/design_debt,524
also think difficult appli new style new code clean code style suggest merg new style develop develop check style code chang,code/design_debt,525
make sens pleas add comment code use add unit test verifi function,test_debt,526
indent hook,code/design_debt,527
test probabl name sinc new code ad metric function alreadi cover exist test said check whether possibl add metric test exist test mock result would save one addit test file avail code path mani involv fine separ test pleas check test,code/design_debt,528
improv implement argwher ad use exclus scan see current implement argwher use updat write sinc thread singl effect make moreov sinc output indic need sort current implement involv sort along sinc argwher instanc stream compact perfect applic exclus scan argwher simpli consist singl call exclus scan boolean flag array comput write indic compact use write indic copi element condit high parallel oper thus sort simplifi implement moreov also bring speed number pleas review,code/design_debt,529
need use key uniqu,code/design_debt,531
cover case perform endtoend test snapshot found trace still correct fix problem sure test catch issu unfortun cannot provid better automat coverag contribut,test_debt,532
think better indic also number thread parallel set negat number,code/design_debt,534
fix bug call follow data set would return null null null null null null null null instead improv javadoc also remov javadoc add anyth method name made code readabl time fix error branch bug fix chang fix issu,code/design_debt,535
want use also prevent regress schedul perform method critic optim use queri broken context allow regress regard,code/design_debt,537
get rid test still leav flaki seen build code window result far build number link test local differ tell,test_debt,538
unus pleas remov,code/design_debt,539
regard name convent think read natur support logic group config configur hierarchi better futur chang exampl futur chang could benefit could includ work address explicit public address case bind address public case complic servic exampl name convent rather convent current open discuss name hard think,code/design_debt,540
nit also equal,code/design_debt,541
that side improv drop comment fix problem isnt purpos introduc rather provid user experi batch stream end user run batch queri tabl side wherea stream queri doesnt someth enabl problem describ previous comment simpli problem structur stream let explain end comment might go topic see integr lot benefit logic plan write etc great think key part support tabl simpli reason regard problem structur stream state support continu mode structur stream basic concern continu mode rather appli workaround limit one care initi discuss earlier comment prs think complet mode well mode address limit case treat one valid mode add much complex oper basic shouldnt support stream queri support complet mode mode doesnt fit natur use spark doesnt support true updat mode sink spark support updat mode sink content storag complet mode provid without output that miss featur state probabl complet mode via special state oper work updat mode specif support dsv1 also lot pattern match support dsv1 even workaround appli dsv1 discuss thread dsv1 stream data sourc public api great see get rid someth cannot cover function possibl dsv1 address problem,code/design_debt,543
understand hardcod expect name convent would chang go continu convent name,code/design_debt,544
document need updat copi array work,documentation_debt,545
right problem relat one snapshot work said howev sometim except happen copi snapshot storag snapshot storag clean still tri find way solv problem btw thank repli,code/design_debt,546
nit need need reduc one space need,code/design_debt,547
nit pleas use case possibl list archiv,code/design_debt,548
possibl place code left side insid follow prefer keep make code bit readabl,code/design_debt,549
like idea mean show valu actual use even config make even would show valu come config top show one default use second section add unit test check key convert think easi check via field class use reflect,test_debt,550
two line look duplic could remov duplic two line via follow,code/design_debt,552
look good definit cleaner,code/design_debt,553
convert ask avoid warn block remov,code/design_debt,554
also need add user doc along exampl new function,documentation_debt,555
havent much time increas caus purpos chang make test independ use method need static variabl instanti produc need static well variabl instanti test suit use unit test test suit thus allow test make make test develop difficult develop patch must caus problem requir make chang dont problem general seem like good practic make unit test independ think,test_debt,556
add document perform exampl end user know perform expect cpu fix unit test ad small chang verifi correct ad new oper test ad one chang distribut build test ad build configur chang ad new build option api chang api doc string updat new function header file function argument document new exampl ad explain exampl sourc dataset expect perform test set refer origin applic check api doc chang chang must chang made case note,test_debt,558
total nit isnt write avoid logic,code/design_debt,559
want return reus next trigger,code/design_debt,560
thank origin logic look safe think better way,requirement_debt,561
perform critic code,code/design_debt,562
keep space indent paramet method,code/design_debt,563
clean map doc,code/design_debt,564
unnecessari sinc method alreadi return doubl,code/design_debt,567
move better error messag,code/design_debt,568
also help get rid maven doc use packag avail relat discuss let know look better,documentation_debt,569
bit concern comment good number test would prefer fix,test_debt,570
seem like method longer need,code/design_debt,571
think error messag would use includ full path client file use,code/design_debt,572
well see anyth yet github howev add comment explain need method fine,documentation_debt,573
nit space around,code/design_debt,574
lgtm typo,documentation_debt,575
reason get rid there refer dag clean happen remov dag object wont add comment make clear,documentation_debt,577
even though class intern use project better avoid break public support test librari,code/design_debt,578
nit hard read doubl negat consid,code/design_debt,579
ad test builder read clean code bit write sinc topic never null,code/design_debt,580
use also dont think need privat remov lead mayb add comment like dont use test valid dont want json error downstream runner,documentation_debt,581
propos includ imag sourc directori generat build imag directori add imag use within page copi imag imag directori later build directori ignor default end miss imag main doc sourc directori show imag correct document branch manual test via,documentation_debt,583
debug line remov,code/design_debt,584
sure also upgrad info mayb need general cleanup part,code/design_debt,585
old sure origin possibl say plugin link process normal end part code wont worker chang reader process modul perhap chang comment indic instead leav comment code,documentation_debt,586
would nice javadoc new method,documentation_debt,587
get doc improv also correct describ oper requir complet process given forward downstream general rule mean might except simpli say oper requir without ad chang behaviour behavior doc seem use rather one sure polici regard,documentation_debt,588
remov noth,code/design_debt,589
mark valu ever set time thread content protect refer map mark map memori protect refer mayb review issu order merg request pretti sure even though class correct sinc valu set safe publish map thread could potenti see valu map either class like use entir map call new instead clear,requirement_debt,590
slight creat,code/design_debt,591
fix flaki,test_debt,592
yes think one depend much data well updat doc practic also metric show cach mayb need cach size,documentation_debt,593
current transform name set blink planner exampl transform use direct lot introduc reus code generat oper name fix oper name set blink planner chang trivial rework code cleanup without test coverag,code/design_debt,594
fix bug return ad test updat check equal hashcod possibl use simplifi code remov deprec usag,code/design_debt,595
think better explicit declar data instead string way clear input data exampl second thought never mind comment pretti clear way,code/design_debt,596
messag get high condit someth goe wrong log featur instanc emit warn error messag everi singl log event reader goe buffer result log messag emit per second make read log difficult caus disk space issu commit address issu ad throttl version common log messag emit messag set interv second default follow function ad implement use generic class may also use applic throttl,code/design_debt,597
add doc also updat releas note add new featur master plugin check plugin well featur plan,documentation_debt,598
note namespac action would test though cleanup run may better use differ name test run,code/design_debt,599
think get rid cant imagin function specif broken,code/design_debt,602
directori make sens test reli test flaki ive remov doubl parent process code well see fix problem result anoth problem fail due includ error sure happen window,test_debt,603
need,code/design_debt,604
optim code style,code/design_debt,605
remov duplic includ option,code/design_debt,606
descript chang branch origin commit releas prevent,code/design_debt,607
would suggest simpli use call shouldnt need depend way,code/design_debt,608
small log improv help debug replic issu,code/design_debt,609
big deal call often often valid caus lot creat prefer way handl creat one reus also use know,code/design_debt,610
ad prevent error situat error seen server caus somehow miss fix handl state also fine also remov interfac use hardcod second time hardcod easier read except,code/design_debt,611
code simpler updat use,code/design_debt,613
would nice add comment order need,documentation_debt,614
test duplic,test_debt,616
yes pleas explain chang updat document yes,documentation_debt,620
may someon put design collect class youd design logic need need generic case youd need generic method predic collect class appli rule anyth field flag method check realli move use would mean still get benefit check would realli clean field realli care keep clean,code/design_debt,621
remov unnecessari object,code/design_debt,622
code chang spark write file per user provid output schema make user friend valid schema task also support output logic decim type byte default output fix unit test,code/design_debt,623
particular test probabl other file could made would make much better howev problem ignor,code/design_debt,624
particular strong feel includ constructor two reason consist could chang pattern seem confus instanti etc class must constructor dont expect peopl call constructor direct second point mean probabl includ constructor comment could mayb even chang etc handl call protect constructor would anyway happi ignor,code/design_debt,626
besid remov seem also probabl unit test valid new behavior name consum group sink,test_debt,628
much enough,code/design_debt,629
check make sure code alway sync howev make great code review like static check unnecessari remov check also next commit,code/design_debt,630
nit space,code/design_debt,631
except,code/design_debt,634
add test case,test_debt,635
rebas pass ran local time fail everi time may flaki test realli someth break yes reason prs pass still fail perhap new version somehow chang time someth caus test failur,test_debt,636
variabl name could better perhap,code/design_debt,637
got reason could harder someon look code figur allow sinc dont realli mention rest server realli one requir turn anoth reason check framework could allow anoth way request increas avoid someon put suggest move check requir help maintain bit better,code/design_debt,639
ran quick benchmark javadoc task master branch gradlew clean time gradlew javadoc master build success build success check pass effect doesnt javadoc process hard part alreadi done think lot easier deal error direct gradlew javadoc thing like line number realli help plus remov previous python thing never,code/design_debt,640
indent,code/design_debt,641
unnecessari,code/design_debt,642
nit add comment contain singl column make understand easier,documentation_debt,644
less load place review better possibl without lot anyway everyth bad name btw test test,code/design_debt,645
indent multipl,code/design_debt,646
start review want get path never use modul name make uniqu reason way isol implement detail depend end api bug test work pretti hard avoid guava api sinc depend high depend includ guava thing connect requir requir api includ situat want use guava intern move depend,code/design_debt,647
complet finish translat work page page flink tabl api sql main show usag tabl api sql flink optim sql queri differ blink flink planner translat chang trivial rework code cleanup without test coverag,code/design_debt,648
remov log4j config done java log configur use standard log4j jvm properti ship less log4j config file rather log4j properti file log4j still use edit move start modul due issu remov ad log configur properti file conf directori longer exampl directori configur file ship conf use default default bind look java log forward name log system properti remov difficult log forward use,code/design_debt,649
origin logic look safe think better way,requirement_debt,652
fix length byte array make sens byte decim differ either i32 i64 reason could imagin use i32 i64 write decim parquet would compat,requirement_debt,654
jira commit add support minibatch base input tabl contain matrix independ variabl minibatch automat use two minibatch specif optim also introduc default equal number origin input row singl row matrix number time batch buffer iter default chang includ depend variabl minibatch also matrix initi vector order process batch within minibatch current doesnt support error thrown delet unus type name add unit test ad function python file close,code/design_debt,655
btw realli long line convent line longer github review window,code/design_debt,656
prevent memori leak,code/design_debt,657
fine wouldnt even defin valu set like user code would want refer want document default cost say cost javadoc know like make static constant everyth sometim,code/design_debt,658
might slight faster take length loop check,code/design_debt,659
pleas add test system session option chang work expect,test_debt,660
person would get rid use otherwis said remov,code/design_debt,661
well previous test implement client send anyth server return success respons set true failur remov test class much work rewrit rest client ive test initi fail got fix use pass document json client youll find necessari chang also updat descript upgrad depend ad exclus depend alreadi provid chang default properti plugin work default set far didnt run test make sure abl index document given set,test_debt,663
well delet avoid includ unnecessari librari decid add,code/design_debt,664
also could make top page wait batch process batch link section name consist pleas renam keep activ batch complet batch,code/design_debt,665
worri test run still abl case set expect except within test base valu paramet rather name test exampl doesnt read test code direct expect except,code/design_debt,666
lgtm thank contribut suggest add similar flag option separ jira improv perform,code/design_debt,669
,documentation_debt,670
typo,documentation_debt,671
thank minor could pleas renam test start test standard look might add final declar match code style like idea integr test found mani place wasnt call dont see test chang seem fix without break behavior chang nice mayb miss test server valid chang perhap alreadi better test way test assum commit histori bit merg thing one commit,code/design_debt,672
typo config path,documentation_debt,673
instead comment line point design document,documentation_debt,674
thank comment repli first whether accumul valu subject chang case think though long spark run way patch actual old todo think accumul use take task complic mayb wrong count point potenti kmean see think case status cluster user final result kmean whether executor etc second good point understand use scenario mind provid detail like implement spark guess solv provid api accumul actual patch ensur valu accumul stage avail stage becom independ mean job need job finish job still need stage accumul valu stage count,code/design_debt,675
case larg amount data order ensur perform normal write use rewrit use add switch control whether enabl rewrit,code/design_debt,677
add quick comment true mean,documentation_debt,678
thank updat think previous comment address except also mention better test cover empti case,test_debt,679
could add code avoid retri loop error also check thread someth els thread except futur,code/design_debt,680
fix typo,documentation_debt,682
result updat path somewhat updat must start copi latest snapshot appli new data copi also note metadata general lot copi seem convert entir class java least make use java collect would avoid multipl copi go call,code/design_debt,683
hope someon figur couldnt get work confus,code/design_debt,684
nit last two simpli,code/design_debt,685
good get sinc help debug test pretti consist though may also need follow turn log output test think modul dont even log turn,test_debt,687
use,code/design_debt,688
optim code better debug,code/design_debt,689
throw make sens,code/design_debt,690
typo,documentation_debt,691
default made constant somewher instead defin multipl place,code/design_debt,693
nit extra line,code/design_debt,694
would add comment state assumpt minor though,documentation_debt,696
alway work support project view alreadi know work test project test bit redund also alreadi test new framework dont use test,test_debt,697
improv return tri creat duplic instead ugli stack trace messag request clean unit test minor cleanup ad test case unit test test manual,code/design_debt,698
thank ad unus redund import checkstyl rule miss add futur prs,code/design_debt,699
fix model convert improv,documentation_debt,700
document,documentation_debt,701
understand allow point spark direct histori server old new instead hardcod url reli sinc may exist later open question though code modifi mean user need submit app perhap way hook spark histori server side may use think someon tri past chang made,code/design_debt,702
think youd better chang,requirement_debt,703
tri quit talk drop,requirement_debt,704
thank contribut ive code made inlin comment main actual metric type hierarchi inform think encod string side inform rather especi maintain mayb give decid think code contain mani test realli like,code/design_debt,1
improv speed,code/design_debt,3
mayb also need add null check process,code/design_debt,10
yes think earlier code format caus chang,code/design_debt,13
flaki test,test_debt,15
use log messag format,code/design_debt,16
doesnt look like use memori leak,code/design_debt,18
overal coverag use address,test_debt,22
seem possibl least class hierarchi there futur plan make subclass class seem like lot class hierarchi small amount code realli dont think make someth might done later becom issu later easi refactor dont,code/design_debt,30
instead use separ class check call mayb mayb could take constructor alway place need seem two caller like,code/design_debt,32
look like doc correct control element use batch insert sql insert batch speed load data great sql may support control batch size give sql,documentation_debt,37
consid convert follow condit method would name condit possibl would make bit easier test,code/design_debt,40
say workaround case work person howev think behavior shouldnt chang workaround log issu api keep current behavior fine chang,code/design_debt,55
map altern good reason need guava would suggest solv without import even case would use import,code/design_debt,62
requir updat file releas could get list version though maven instal might take complet anoth option would build latest version make sure add version build version sinc doc chang,code/design_debt,67
indent,code/design_debt,68
pretti make assumpt thing format event log previous assert enough ignor previous comment chang test,code/design_debt,77
look good would expect chang document add support new featur,documentation_debt,80
realli one besid mock need fix doc time,documentation_debt,84
memori leak,code/design_debt,89
use generat code repli apach licens generat code would distribut code right distribut would distribut code rule get runtim would perfect modul would need rework reli code generat file file miss explicit licens would assum cover project licens least reflect saw ask would probabl still leav wrong licens,documentation_debt,107
check structur time version look good modifi doc add unit test later,documentation_debt,108
use better descript version number sync,code/design_debt,109
possibl prefer style also need null check,code/design_debt,116
typo unless dont leav,documentation_debt,128
person think place worth discuss except handl connect log think log remov,code/design_debt,129
would suggest chang name also string valu test method name use name convent benefit new develop code search,code/design_debt,141
fix master issu add api check worker request describ done chang trivial rework code cleanup without test coverag chang alreadi cover exist test pleas describ test chang ad test verifi follow featur applic document explain featur document yet pleas creat followup issu ad document,documentation_debt,142
checkstyl,code/design_debt,143
tri quit talk drop question reason didnt open relat new yet mayb look,requirement_debt,157
format code consist old function,code/design_debt,158
improv avoid alway call method,code/design_debt,171
jira saw convert java map spark quit sometim buffer copi reason new buffer copi map entri copi need get rid extract key valu array call trace also earlier code key valu array separ iter avoid doubl iter map one iter edit code review sever place code found similar thing instanc introduc api perform memori effici number subject depend mani map column access queri entri per map one queri tri saw cpu save endtoend queri chang end result produc reli exist test,code/design_debt,172
still get rid might complet solut,code/design_debt,176
seem littl complic realli necessari your couldnt thing leav origin code chang one line origin also allow around schedul mode mayb good thing,code/design_debt,180
nit add line back,code/design_debt,182
index realli need avoid reli order verifi result,code/design_debt,183
need space,code/design_debt,185
scala code almost java need creat separ scala also case share code,code/design_debt,192
think case unnecessari reduc might addit map task return singl element minor concern thing introduc api earlier guess may consid use place natur sequenc element collect driver reduc sound good fit reduc collect driver sound like driver side case reduc parallel also local memori data total okay close doesnt sound good direct,code/design_debt,204
nit order swap import,code/design_debt,205
point function document thread alway use user would need set turn,documentation_debt,206
remov redund test case,code/design_debt,209
fact tabl name may long addit may need add name name tabl name,code/design_debt,212
sure mayb happen jvm write that probabl fine initi worri might get long wouldnt abl extract log window,code/design_debt,213
remov usag,code/design_debt,221
think safe youd better chang check,requirement_debt,225
use also would use instead number,code/design_debt,226
comment necessari,documentation_debt,227
could add comment field explain need exampl,documentation_debt,236
purpos chang current error thrown method flink didnt handl throwabl fix case use wrap method reus handl error add new unit test,code/design_debt,240
typo,documentation_debt,244
minor unnecessari space put,code/design_debt,248
think make sens reus definit,code/design_debt,249
fix exampl document separ,documentation_debt,250
airflow maintain dataflow python oper take without extens incorrect document previous doc chang subject limit charact subject end subject use add ad wrap charact explain,documentation_debt,262
indent,code/design_debt,272
thank review agre first think put insid byteamount better approach use enum instead static insid byteamount seem nice might trigger larg refactor byteamount decid put byteamount,code/design_debt,276
fix todo,requirement_debt,280
fix indent want remov also add test,code/design_debt,281
bad format,code/design_debt,284
nit remov byte,code/design_debt,292
overal feel like make code cleaner wonder use keep config set peopl behaviour airflow without chang behaviour decid delet two config valu add note,code/design_debt,294
reduc read insert partit tabl,code/design_debt,297
think ad condit branch latest commit less cover,test_debt,304
interfac realli necessari especi annot user use understand correct need intern oper moreov need right cant move instead class runtim depend method need runtim class,code/design_debt,314
person think timestamp modifi timestamp sound creat extra complex pleas also notic timestamp index follow depend timestamp messag messag follow even messag time index follow also affect want make thing right produc abl get necessari topic configur info either request produc set timestamp correct avoid server side like said chang unnecessari block chang think current solut reason clean produc abl get topic configur simpli use sinc everyth intern simpl user,code/design_debt,318
behavior get fine go simpler implement think high level api clear specifi intern implement whatev simpler,code/design_debt,328
nit would nice keep one line wrap,code/design_debt,338
nit consist,code/design_debt,340
think good test somehow could leak across connect,test_debt,343
suggest chang make test suit cleaner right case suggest abl clear check catch except know throw would like submit intent never actual alway caus except thrown return caller except make compil happi youll statement end function useless would probabl anyway sinc compil cant tell youll alway throw except unless throw inlin,code/design_debt,345
tri make specif sinc know part part cannot negat avoid less instead use,code/design_debt,356
thought metadata constant one place would make simpler use read archiv commit move constant think that better place,code/design_debt,365
map support yet thrown except map,requirement_debt,373
lgtm thank write benchmark think move forward agre natur data structur probabl add logic direct class code point view think parquet encod make sens let start benchmark see right perform,code/design_debt,376
sound littl process even empti partit may caus situat command expect input exampl prs test case use okay could add test case empti partit make sure handl case,code/design_debt,379
could also updat doc new api could user use,documentation_debt,387
longer refer field name sure point make sens way read point tell use field name rather remov point,code/design_debt,395
yes general good practic separ prs deal differ subject clean prs subject lot would like avoid prs remov coupl field,code/design_debt,398
feel littl thread might miss thing ad log check thread suggest follow creat singlethread executor run task creat list app info log check thread break batch submit batch executor basic instead youd someth like dont need becom part task submit executor solv anoth sourc content code sinc singlethread executor know there singl thread touch app threadsaf test use guava mention instead singlethread executor,code/design_debt,400
implement differ descript would easier call instead make command less charact type,code/design_debt,402
updat build test exampl,test_debt,419
doc improv detail cach memori segment,documentation_debt,423
harder read array could read output without object normal valid string name array like requir know mean,code/design_debt,426
one term workaround get work chang default safe extract still failur later think ill see patch hope come solut issu,code/design_debt,427
tri function convolut seem implement data type use assumpt contain real valu function caus test case fail make function proper implement need anoth keep alreadi delet todo comment,requirement_debt,428
find els readabl happi drop indent,code/design_debt,431
pleas keep javadoc method without context prs scenario,documentation_debt,432
there one made redund,code/design_debt,437
look local runtim reus code instead duplic,code/design_debt,441
automat fix isnt though see necessari chang api filter argument perhap though would better throw error fix specif case instead allow wrong nest level case,code/design_debt,448
appli version option need handl proper old version use file user api error page good also ad custom error page stack chang plus chang copi fix concern test switch old version like api look sure there probabl would rule one line ill let someon els get,documentation_debt,449
think better keep intern user need touch could document later user realli need,code/design_debt,452
reus decim valu realli need use return valu anoth place need return valu add comment,code/design_debt,458
creat new benchmark perform consum direct improv think two reason benchmark implement base librari wasnul method implement simpl public boolean wasnul throw tri return wasnul catch except throw seen implement base simpl flag plus simpl check implement implement exampl follow code give implement may involv call public boolean wasnul throw tri return catch throw time wasnul method set method,code/design_debt,464
across discuss around origin hardcod,code/design_debt,465
coupl quick thought well need get version number whatev version would commit current would would probabl good idea zookeep rather generic given thing partit would zookeep base implement api code user type servic exist zookeep initi exampl structur alreadi place current name perhap api zookeep thought would good doc along show suggest usag,code/design_debt,467
think dont need test,test_debt,468
also small otherwis mani function call,code/design_debt,470
test flaki,test_debt,480
leak open file case prevent regist task complet first initi manual follow test case generat,code/design_debt,488
mean convers could give wrong result addit add test believ need differ,code/design_debt,492
make chang improv throttl server use config librari add polici endpoint throttl server queri polici particular resourc add resourc polici alway get one config librari refactor config librari client make load config effici refactor config store make less confus,code/design_debt,496
need follow case statement,code/design_debt,502
see exampl pass codegen fail codegen fix use pass codegen fail codegen right think yet found work implement sinc problem say expect null add check mean instead expect valu nullabl cant add check case nullabl sure contain null think would better would abl failur caus bad test test written wrong failur caus bug test think,code/design_debt,508
line,code/design_debt,523
cleaner simpli pass metric compon regist group metric confus compon also access thank,code/design_debt,530
add comment say exclud test case custom test somewher,test_debt,533
realli need isnt load default set perhap move separ method could avoid duplic whole class,code/design_debt,536
instead line boolean filter null partit null use flag line confus,code/design_debt,542
doc fix minor typo document,documentation_debt,551
get rid,code/design_debt,557
think better split isol prs issu isol commit look good similar fix other need test,test_debt,565
actual look look like lot synchron make much harder review without understand regard test general recommend framework friend use forc behavior test,code/design_debt,566
also add sink tabl document found,documentation_debt,576
may good updat doc section restrict usag,documentation_debt,582
lgtm name issu etc code,code/design_debt,600
okay ill fix checkstyl issu,code/design_debt,601
remov improv unnecessari,code/design_debt,612
extra line,code/design_debt,615
believ set compil scope redund,code/design_debt,617
nit,code/design_debt,618
would want check instanc error,code/design_debt,619
thank implement function much faster use base number comment test case refactor think would tri commit like simpl test case take rest separ,code/design_debt,625
bad also remov unnecessari path,code/design_debt,627
think valid futur may except say allow use pleas use instead dataset problem execut logic hardcod environ,code/design_debt,632
look good merg comment left paramet one author implement paramet make sens scope test think servic class interfac want care chang other write system test want test author implement think current paramet wouldnt great solut add still anoth option make assumpt implement set field direct,code/design_debt,633
add java doc explain compat add default valu function instead introduc one,documentation_debt,638
java doc broken warn,documentation_debt,643
part code realli confus,code/design_debt,650
nit seem bit redund size line,code/design_debt,651
isnt thread safe possibl youll get valu time time like process increment one thread read anoth thread think valu,requirement_debt,653
let add comment,documentation_debt,662
add comment exampl actual valu,documentation_debt,667
think realli need consid option may need clean bit camel think long term well end support compon camel support chanc issu high,code/design_debt,668
effici way get last item generat need iter everi item generat get last one might make differ case lot event,code/design_debt,676
better add valu imag respons easi debug,code/design_debt,681
nit alway better use log perform info default probabl doesnt much,code/design_debt,686
simplifi,code/design_debt,692
much thank review scenario worri two worker run task instanc alreadi possibl exampl worker get schedul task instanc new worker initi worker make sens descript though still differ would email would task instanc didnt reason task couldnt run pool full wont get email think go includ task dont success status miss email even stuck task caus task caus dag miss plus stop treat differ depend like pool full think agre effici go look cach caus issu forc flag could use instead make forc default everi could potenti bit user could forc run larg rang alreadi success task pool constraint idea let know agre pass differ flag actual todo part code use context paramet instead address flag would prefer leav fix anoth sinc exist alreadi bit larg,code/design_debt,695
